commits_total,merge_conflicts,bus_factor,refactor_commits,fix_commits,feature_commits,docs_commits,test_commits,refactor_ratio,fix_ratio,feature_ratio,docs_ratio,test_ratio,active_days,team_size,kpi_score
315,12,5,73,101,78,48,66,0.1994535519125683,0.27595628415300544,0.21311475409836064,0.13114754098360656,0.18032786885245902,136,8,39.08978965491429
138,11,1,36,87,196,32,77,0.08411214953271028,0.20327102803738317,0.45794392523364486,0.07476635514018691,0.17990654205607476,184,5,36.29858532838305
237,13,3,87,82,90,29,45,0.26126126126126126,0.24624624624624625,0.2702702702702703,0.08708708708708708,0.13513513513513514,331,13,27.990703031798926
95,16,6,13,91,42,49,5,0.065,0.455,0.21,0.245,0.025,64,10,41.401712328767125
262,4,5,52,34,77,7,47,0.23963133640552994,0.15668202764976957,0.3548387096774194,0.03225806451612903,0.21658986175115208,357,12,50.38810681143867
382,10,8,24,106,130,32,44,0.07142857142857142,0.31547619047619047,0.3869047619047619,0.09523809523809523,0.13095238095238096,158,9,47.64057403783431
228,17,1,79,107,70,34,45,0.23582089552238805,0.3194029850746269,0.208955223880597,0.10149253731343283,0.13432835820895522,198,12,18.831731752197918
216,19,8,14,111,23,16,45,0.06698564593301436,0.5311004784688995,0.11004784688995216,0.07655502392344497,0.215311004784689,116,7,39.890476502588974
280,18,4,56,131,82,15,18,0.18543046357615894,0.4337748344370861,0.271523178807947,0.04966887417218543,0.059602649006622516,11,8,31.26657897124196
266,3,3,12,89,62,30,50,0.04938271604938271,0.3662551440329218,0.2551440329218107,0.12345679012345678,0.205761316872428,276,3,47.84460792603867
472,17,8,14,22,64,44,9,0.0915032679738562,0.1437908496732026,0.41830065359477125,0.2875816993464052,0.058823529411764705,284,9,55.62243710269497
128,4,5,33,53,145,46,50,0.10091743119266056,0.1620795107033639,0.4434250764525994,0.14067278287461774,0.1529051987767584,209,10,63.927233882116376
141,19,4,78,77,107,40,35,0.2314540059347181,0.228486646884273,0.31750741839762614,0.11869436201780416,0.10385756676557864,355,14,36.27844396569246
374,19,5,98,128,43,13,25,0.31921824104234525,0.4169381107491857,0.14006514657980457,0.04234527687296417,0.08143322475570032,46,11,20.793003435812775
463,18,5,26,93,119,47,70,0.07323943661971831,0.2619718309859155,0.3352112676056338,0.1323943661971831,0.19718309859154928,218,11,49.70461122901794
175,3,6,68,41,187,23,7,0.2085889570552147,0.12576687116564417,0.5736196319018405,0.0705521472392638,0.02147239263803681,236,8,55.51201781662325
164,15,5,95,83,188,32,63,0.20607375271149675,0.18004338394793926,0.4078091106290672,0.06941431670281996,0.13665943600867678,24,15,40.198615279469884
55,9,3,22,116,74,12,21,0.08979591836734693,0.47346938775510206,0.3020408163265306,0.04897959183673469,0.08571428571428572,113,12,37.803047246295776
130,20,3,48,47,40,49,71,0.18823529411764706,0.1843137254901961,0.1568627450980392,0.19215686274509805,0.2784313725490196,10,8,32.60757453666398
394,17,8,62,117,103,46,16,0.18023255813953487,0.34011627906976744,0.29941860465116277,0.13372093023255813,0.046511627906976744,75,6,39.19600191143676
153,1,6,47,88,114,33,47,0.14285714285714285,0.2674772036474164,0.3465045592705167,0.10030395136778116,0.14285714285714285,162,8,60.05048507307325
240,18,8,66,131,149,48,75,0.14072494669509594,0.279317697228145,0.31769722814498935,0.1023454157782516,0.15991471215351813,80,13,45.22168998451968
120,18,5,53,79,95,46,49,0.16459627329192547,0.2453416149068323,0.2950310559006211,0.14285714285714285,0.15217391304347827,316,13,46.564791968008166
466,19,3,63,14,44,11,33,0.38181818181818183,0.08484848484848485,0.26666666666666666,0.06666666666666667,0.2,211,14,17.102532171025317
148,8,2,89,93,29,12,36,0.3436293436293436,0.3590733590733591,0.11196911196911197,0.04633204633204633,0.138996138996139,126,15,11.509811181044062
259,3,8,24,95,160,30,61,0.06486486486486487,0.25675675675675674,0.43243243243243246,0.08108108108108109,0.16486486486486487,258,9,60.61532765642356
176,15,8,74,112,149,10,57,0.18407960199004975,0.27860696517412936,0.3706467661691542,0.024875621890547265,0.1417910447761194,42,7,40.21464594834049
304,13,4,22,44,161,42,23,0.07534246575342465,0.1506849315068493,0.5513698630136986,0.14383561643835616,0.07876712328767123,244,15,50.11301369863015
339,6,5,91,43,115,7,14,0.337037037037037,0.15925925925925927,0.42592592592592593,0.025925925925925925,0.05185185185185185,257,5,35.594622019279555
454,9,7,89,96,24,12,74,0.3016949152542373,0.3254237288135593,0.08135593220338982,0.04067796610169491,0.25084745762711863,326,15,30.050499187369397
313,16,2,43,14,159,6,6,0.18859649122807018,0.06140350877192982,0.6973684210526315,0.02631578947368421,0.02631578947368421,254,3,37.68559240567171
73,2,2,62,17,193,24,48,0.18023255813953487,0.04941860465116279,0.561046511627907,0.06976744186046512,0.13953488372093023,362,15,51.70309015610067
274,5,3,66,110,115,36,61,0.17010309278350516,0.28350515463917525,0.2963917525773196,0.09278350515463918,0.15721649484536082,37,11,40.68983900579015
447,2,2,94,150,158,24,71,0.1891348088531187,0.30181086519114686,0.317907444668008,0.0482897384305835,0.14285714285714285,244,4,41.581902373142974
165,18,4,100,86,99,9,29,0.30959752321981426,0.26625386996904027,0.3065015479876161,0.02786377708978328,0.08978328173374613,329,15,26.327282751601
